Country,Area,Geography,Count,Period
Madagascar,Vakinankaratra,MG.MG12,0.773222222222219,1900s
Madagascar,Vakinankaratra,MG.MG12,0.592805555555553,1910s
Madagascar,Vakinankaratra,MG.MG12,0.888055555555556,1920s
Madagascar,Vakinankaratra,MG.MG12,0.47613888888889,1930s
Madagascar,Vakinankaratra,MG.MG12,0.0604722222222235,1940s
Madagascar,Vakinankaratra,MG.MG12,-0.0368611111111114,1950s
Madagascar,Vakinankaratra,MG.MG12,-0.0681111111111114,1960s
Madagascar,Vakinankaratra,MG.MG12,-0.0664444444444463,1970s
Madagascar,Vakinankaratra,MG.MG12,0.105972222222224,1980s
Madagascar,Vakinankaratra,MG.MG12,0.37972222222222,1990s
Madagascar,Vakinankaratra,MG.MG12,0.48622222222222,2000s
Madagascar,Vakinankaratra,MG.MG12,0.785388888888888,2010s
