Geography,Count,Period
NG.FC,0.0465972222222177,1900s
NG.FC,0.140833333333333,1910s
NG.FC,0.145666666666659,1920s
NG.FC,0.675833333333329,1930s
NG.FC,0.0123333333333306,1940s
NG.FC,-0.076000000000004,1950s
NG.FC,0.00324999999999775,1960s
NG.FC,-0.132250000000002,1970s
NG.FC,0.151249999999993,1980s
NG.FC,0.209916666666664,1990s
NG.FC,0.554166666666663,2000s
NG.FC,0.618416666666664,2010s
