Geography,Count,Period
DZ.GL,-0.579583333333335,1900s
DZ.GL,-0.485805555555558,1910s
DZ.GL,-0.232222222222221,1920s
DZ.GL,-0.375638888888888,1930s
DZ.GL,0.319027777777776,1940s
DZ.GL,-0.0124722222222235,1950s
DZ.GL,-0.19263888888889,1960s
DZ.GL,-0.234805555555555,1970s
DZ.GL,0.366444444444443,1980s
DZ.GL,0.916111111111108,1990s
DZ.GL,1.02477777777777,2000s
DZ.GL,1.39136111111111,2010s
