Country,Area,Geography,Count,Period
Zimbabwe,Mashonaland East,ZW.ME,-0.116083333333332,1900s
Zimbabwe,Mashonaland East,ZW.ME,0.179472222222223,1910s
Zimbabwe,Mashonaland East,ZW.ME,0.0466388888888928,1920s
Zimbabwe,Mashonaland East,ZW.ME,0.00297222222222615,1930s
Zimbabwe,Mashonaland East,ZW.ME,0.122055555555558,1940s
Zimbabwe,Mashonaland East,ZW.ME,0.151555555555557,1950s
Zimbabwe,Mashonaland East,ZW.ME,-0.0952777777777775,1960s
Zimbabwe,Mashonaland East,ZW.ME,-0.166527777777776,1970s
Zimbabwe,Mashonaland East,ZW.ME,0.408972222222224,1980s
Zimbabwe,Mashonaland East,ZW.ME,0.545472222222223,1990s
Zimbabwe,Mashonaland East,ZW.ME,0.921472222222224,2000s
Zimbabwe,Mashonaland East,ZW.ME,0.862555555555559,2010s
