Country,Area,Geography,Count,Period
Madagascar,Melaky,MG.MG44,0.759208333333333,1900s
Madagascar,Melaky,MG.MG44,0.58275,1910s
Madagascar,Melaky,MG.MG44,0.781833333333334,1920s
Madagascar,Melaky,MG.MG44,0.380833333333335,1930s
Madagascar,Melaky,MG.MG44,0.209749999999996,1940s
Madagascar,Melaky,MG.MG44,0.0343333333333326,1950s
Madagascar,Melaky,MG.MG44,-0.0317500000000023,1960s
Madagascar,Melaky,MG.MG44,-0.0832499999999996,1970s
Madagascar,Melaky,MG.MG44,0.0651666666666663,1980s
Madagascar,Melaky,MG.MG44,0.354166666666667,1990s
Madagascar,Melaky,MG.MG44,0.503666666666667,2000s
Madagascar,Melaky,MG.MG44,0.731000000000001,2010s
