Country,Area,Geography,Count,Period
Botswana,Central,BW.CE,-0.427763888888886,1900s
Botswana,Central,BW.CE,-0.133555555555552,1910s
Botswana,Central,BW.CE,-0.102138888888887,1920s
Botswana,Central,BW.CE,-0.0210555555555522,1930s
Botswana,Central,BW.CE,0.138694444444446,1940s
Botswana,Central,BW.CE,0.0292777777777786,1950s
Botswana,Central,BW.CE,-0.0728055555555542,1960s
Botswana,Central,BW.CE,-0.281388888888887,1970s
Botswana,Central,BW.CE,0.496361111111109,1980s
Botswana,Central,BW.CE,0.485527777777782,1990s
Botswana,Central,BW.CE,0.960194444444447,2000s
Botswana,Central,BW.CE,0.97077777777778,2010s
