Country,Area,Geography,Count,Period
Chad,Ville de N'Djamena,TD.NJ,-0.0183749999999989,1900s
Chad,Ville de N'Djamena,TD.NJ,-0.0204166666666658,1910s
Chad,Ville de N'Djamena,TD.NJ,0.318999999999999,1920s
Chad,Ville de N'Djamena,TD.NJ,0.537833333333331,1930s
Chad,Ville de N'Djamena,TD.NJ,-0.127333333333332,1940s
Chad,Ville de N'Djamena,TD.NJ,-0.173750000000001,1950s
Chad,Ville de N'Djamena,TD.NJ,-0.0568333333333335,1960s
Chad,Ville de N'Djamena,TD.NJ,-0.0368333333333303,1970s
Chad,Ville de N'Djamena,TD.NJ,0.19875,1980s
Chad,Ville de N'Djamena,TD.NJ,0.401750000000003,1990s
Chad,Ville de N'Djamena,TD.NJ,0.844666666666665,2000s
Chad,Ville de N'Djamena,TD.NJ,0.622250000000001,2010s
