Country,Area,Geography,Count,Period
Djibouti,Ali Sabeh,DJ.AS,0.159430555555555,1900s
Djibouti,Ali Sabeh,DJ.AS,0.0332222222222249,1910s
Djibouti,Ali Sabeh,DJ.AS,0.0544722222222198,1920s
Djibouti,Ali Sabeh,DJ.AS,0.0274722222222223,1930s
Djibouti,Ali Sabeh,DJ.AS,-0.132611111111113,1940s
Djibouti,Ali Sabeh,DJ.AS,0.056138888888892,1950s
Djibouti,Ali Sabeh,DJ.AS,-0.173527777777774,1960s
Djibouti,Ali Sabeh,DJ.AS,0.218722222222226,1970s
Djibouti,Ali Sabeh,DJ.AS,0.0702222222222239,1980s
Djibouti,Ali Sabeh,DJ.AS,0.395305555555555,1990s
Djibouti,Ali Sabeh,DJ.AS,0.693888888888885,2000s
Djibouti,Ali Sabeh,DJ.AS,0.850638888888891,2010s
