Geography,Count,Period
LR.BG,0.429347222222222,1900s
LR.BG,0.287611111111111,1910s
LR.BG,-0.191638888888888,1920s
LR.BG,0.168111111111109,1930s
LR.BG,0.141527777777778,1940s
LR.BG,-0.00613888888889135,1950s
LR.BG,-0.0458055555555532,1960s
LR.BG,-0.0735555555555542,1970s
LR.BG,0.147694444444447,1980s
LR.BG,0.291944444444446,1990s
LR.BG,0.485277777777778,2000s
LR.BG,0.628361111111111,2010s
