Geography,Count,Period
UG.NT,-0.426124999999999,1900s
UG.NT,-0.860499999999998,1910s
UG.NT,-0.354499999999998,1920s
UG.NT,-0.454416666666666,1930s
UG.NT,-0.217916666666663,1940s
UG.NT,-0.0278333333333336,1950s
UG.NT,-0.141666666666665,1960s
UG.NT,0.0308333333333337,1970s
UG.NT,0.182000000000002,1980s
UG.NT,0.499916666666667,1990s
UG.NT,0.834833333333332,2000s
UG.NT,0.553,2010s
