Country,Area,Geography,Count,Period
Madagascar,Haute Matsiatra,MG.MG21,0.767069444444445,1900s
Madagascar,Haute Matsiatra,MG.MG21,0.589694444444443,1910s
Madagascar,Haute Matsiatra,MG.MG21,0.877361111111113,1920s
Madagascar,Haute Matsiatra,MG.MG21,0.472861111111111,1930s
Madagascar,Haute Matsiatra,MG.MG21,0.0310277777777798,1940s
Madagascar,Haute Matsiatra,MG.MG21,-0.0213055555555534,1950s
Madagascar,Haute Matsiatra,MG.MG21,-0.121972222222218,1960s
Madagascar,Haute Matsiatra,MG.MG21,-0.0388055555555553,1970s
Madagascar,Haute Matsiatra,MG.MG21,0.141444444444445,1980s
Madagascar,Haute Matsiatra,MG.MG21,0.405611111111113,1990s
Madagascar,Haute Matsiatra,MG.MG21,0.548194444444444,2000s
Madagascar,Haute Matsiatra,MG.MG21,0.797777777777778,2010s
