Geography,Count,Period
DZ.TS,-0.624722222222221,1900s
DZ.TS,-0.749666666666668,1910s
DZ.TS,-0.428833333333335,1920s
DZ.TS,-0.487166666666666,1930s
DZ.TS,0.167583333333331,1940s
DZ.TS,0.140249999999999,1950s
DZ.TS,-0.151166666666666,1960s
DZ.TS,-0.235083333333335,1970s
DZ.TS,0.229916666666666,1980s
DZ.TS,0.541166666666667,1990s
DZ.TS,0.61275,2000s
DZ.TS,1.05108333333333,2010s
