Geography,Count,Period
CD.LM,-0.012125000000001,1900s
CD.LM,-0.0201944444444457,1910s
CD.LM,-0.0229444444444446,1920s
CD.LM,-0.0486944444444468,1930s
CD.LM,-0.0674444444444439,1940s
CD.LM,-0.188694444444447,1950s
CD.LM,-0.105277777777779,1960s
CD.LM,-0.0240277777777784,1970s
CD.LM,0.192305555555552,1980s
CD.LM,0.155305555555553,1990s
CD.LM,0.136305555555555,2000s
CD.LM,0.0927222222222212,2010s
