Geography,Count,Period
UG.AW,-0.318958333333334,1900s
UG.AW,-0.672611111111109,1910s
UG.AW,-0.269777777777775,1920s
UG.AW,-0.333277777777777,1930s
UG.AW,-0.401027777777777,1940s
UG.AW,-0.21736111111111,1950s
UG.AW,-0.320777777777777,1960s
UG.AW,0.0825555555555581,1970s
UG.AW,0.36197222222222,1980s
UG.AW,0.57772222222222,1990s
UG.AW,1.34447222222222,2000s
UG.AW,0.660555555555554,2010s
