Country,Area,Geography,Count,Period
Mozambique,Gaza,MZ.GA,-0.422249999999998,1900s
Mozambique,Gaza,MZ.GA,-0.217416666666665,1910s
Mozambique,Gaza,MZ.GA,-0.223499999999997,1920s
Mozambique,Gaza,MZ.GA,-0.106666666666665,1930s
Mozambique,Gaza,MZ.GA,0.0159166666666656,1940s
Mozambique,Gaza,MZ.GA,0.0235833333333346,1950s
Mozambique,Gaza,MZ.GA,-0.150333333333332,1960s
Mozambique,Gaza,MZ.GA,-0.170166666666663,1970s
Mozambique,Gaza,MZ.GA,0.462416666666666,1980s
Mozambique,Gaza,MZ.GA,0.3975,1990s
Mozambique,Gaza,MZ.GA,0.875916666666665,2000s
Mozambique,Gaza,MZ.GA,0.963833333333337,2010s
