Geography,Count,Period
UG.KI,-0.468361111111114,1900s
UG.KI,-0.962416666666669,1910s
UG.KI,-0.376583333333336,1920s
UG.KI,-0.440750000000001,1930s
UG.KI,-0.310666666666669,1940s
UG.KI,-0.0961666666666687,1950s
UG.KI,-0.216083333333337,1960s
UG.KI,0.0493333333333296,1970s
UG.KI,0.260749999999998,1980s
UG.KI,0.559499999999999,1990s
UG.KI,1.11408333333332,2000s
UG.KI,0.598999999999996,2010s
