Country,Area,Geography,Count,Period
Zambia,Western,ZM.WE,0.528000000000002,2010s
Zambia,Western,ZM.WE,0.782666666666667,2000s
Zambia,Western,ZM.WE,0.827166666666666,1990s
Zambia,Western,ZM.WE,0.528333333333332,1980s
Zambia,Western,ZM.WE,-0.174416666666665,1970s
Zambia,Western,ZM.WE,-0.165499999999997,1960s
Zambia,Western,ZM.WE,-0.0758333333333354,1950s
Zambia,Western,ZM.WE,0.244416666666666,1940s
Zambia,Western,ZM.WE,0.115249999999999,1930s
Zambia,Western,ZM.WE,0.0599166666666661,1920s
Zambia,Western,ZM.WE,0.110833333333332,1910s
Zambia,Western,ZM.WE,-0.0364583333333285,1900s
