Country,Area,Geography,Count,Period
Central African Republic,Mambéré-Kadéï,CF.HS,-0.0332777777777764,1900s
Central African Republic,Mambéré-Kadéï,CF.HS,-0.0125833333333318,1910s
Central African Republic,Mambéré-Kadéï,CF.HS,-0.00799999999999911,1920s
Central African Republic,Mambéré-Kadéï,CF.HS,0.162666666666666,1930s
Central African Republic,Mambéré-Kadéï,CF.HS,0.439833333333332,1940s
Central African Republic,Mambéré-Kadéï,CF.HS,0.360583333333334,1950s
Central African Republic,Mambéré-Kadéï,CF.HS,0.132833333333334,1960s
Central African Republic,Mambéré-Kadéï,CF.HS,-0.247416666666666,1970s
Central African Republic,Mambéré-Kadéï,CF.HS,0.0603333333333324,1980s
Central African Republic,Mambéré-Kadéï,CF.HS,0.0769999999999981,1990s
Central African Republic,Mambéré-Kadéï,CF.HS,0.328333333333333,2000s
Central African Republic,Mambéré-Kadéï,CF.HS,0.535333333333333,2010s
