Geography,Count,Period
BI.MY,-0.398763888888886,1900s
BI.MY,-0.814027777777777,1910s
BI.MY,-0.335694444444438,1920s
BI.MY,-0.424444444444443,1930s
BI.MY,-0.226027777777773,1940s
BI.MY,0.00363888888889007,1950s
BI.MY,-0.142027777777776,1960s
BI.MY,0.0265555555555572,1970s
BI.MY,0.184472222222225,1980s
BI.MY,0.508388888888891,1990s
BI.MY,0.651555555555557,2000s
BI.MY,0.588472222222225,2010s
