Country,Area,Geography,Count,Period
Somalia,Galgaduud,SO.GA,-0.147249999999999,1900s
Somalia,Galgaduud,SO.GA,0.0317222222222213,1910s
Somalia,Galgaduud,SO.GA,0.362472222222223,1920s
Somalia,Galgaduud,SO.GA,0.362138888888889,1930s
Somalia,Galgaduud,SO.GA,0.303138888888891,1940s
Somalia,Galgaduud,SO.GA,0.0969722222222237,1950s
Somalia,Galgaduud,SO.GA,-0.15711111111111,1960s
Somalia,Galgaduud,SO.GA,0.0908055555555584,1970s
Somalia,Galgaduud,SO.GA,0.0862222222222222,1980s
Somalia,Galgaduud,SO.GA,0.111055555555555,1990s
Somalia,Galgaduud,SO.GA,0.219388888888889,2000s
Somalia,Galgaduud,SO.GA,0.308138888888887,2010s
