Geography,Count,Period
EG.BN,-0.694305555555555,1900s
EG.BN,0.132166666666666,1910s
EG.BN,0.392416666666665,1920s
EG.BN,0.525666666666662,1930s
EG.BN,-0.0175000000000018,1940s
EG.BN,0.0108333333333305,1950s
EG.BN,0.00783333333333047,1960s
EG.BN,-0.0186666666666681,1970s
EG.BN,-0.0620833333333337,1980s
EG.BN,0.454833333333333,1990s
EG.BN,0.917333333333331,2000s
EG.BN,1.28575,2010s
