Country,Area,Geography,Count,Period
Madagascar,Alaotra Mangoro,MG.MG33,0.7665,1900s
Madagascar,Alaotra Mangoro,MG.MG33,0.586055555555557,1910s
Madagascar,Alaotra Mangoro,MG.MG33,0.904222222222223,1920s
Madagascar,Alaotra Mangoro,MG.MG33,0.500722222222226,1930s
Madagascar,Alaotra Mangoro,MG.MG33,0.159472222222223,1940s
Madagascar,Alaotra Mangoro,MG.MG33,-0.0382777777777754,1950s
Madagascar,Alaotra Mangoro,MG.MG33,-0.00802777777777308,1960s
Madagascar,Alaotra Mangoro,MG.MG33,-0.0667777777777764,1970s
Madagascar,Alaotra Mangoro,MG.MG33,0.0441388888888916,1980s
Madagascar,Alaotra Mangoro,MG.MG33,0.308722222222225,1990s
Madagascar,Alaotra Mangoro,MG.MG33,0.477388888888892,2000s
Madagascar,Alaotra Mangoro,MG.MG33,0.766222222222225,2010s
