Geography,Count,Period
TZ.ZS,-0.636944444444445,1900s
TZ.ZS,-1.15169444444444,1910s
TZ.ZS,-0.453527777777779,1920s
TZ.ZS,-0.500944444444446,1930s
TZ.ZS,-0.0594444444444448,1940s
TZ.ZS,0.140888888888888,1950s
TZ.ZS,-0.13111111111111,1960s
TZ.ZS,-0.0116111111111116,1970s
TZ.ZS,0.158055555555556,1980s
TZ.ZS,0.398055555555554,1990s
TZ.ZS,0.502222222222222,2000s
TZ.ZS,0.710888888888884,2010s
