Geography,Count,Period
CM.ES,-0.0459861111111088,1900s
CM.ES,-0.0217222222222197,1910s
CM.ES,-0.00705555555555292,1920s
CM.ES,0.130111111111112,1930s
CM.ES,0.355694444444445,1940s
CM.ES,0.263277777777776,1950s
CM.ES,0.105777777777777,1960s
CM.ES,-0.193305555555554,1970s
CM.ES,0.0454444444444455,1980s
CM.ES,0.103694444444446,1990s
CM.ES,0.338694444444445,2000s
CM.ES,0.536944444444447,2010s
