Country,Area,Geography,Count,Period
Mozambique,Maputo,MZ.MP,-0.639763888888889,1900s
Mozambique,Maputo,MZ.MP,-0.448611111111112,1910s
Mozambique,Maputo,MZ.MP,-0.366694444444444,1920s
Mozambique,Maputo,MZ.MP,-0.169444444444444,1930s
Mozambique,Maputo,MZ.MP,-0.0344444444444462,1940s
Mozambique,Maputo,MZ.MP,-0.0691111111111126,1950s
Mozambique,Maputo,MZ.MP,-0.17361111111111,1960s
Mozambique,Maputo,MZ.MP,-0.152361111111112,1970s
Mozambique,Maputo,MZ.MP,0.438555555555556,1980s
Mozambique,Maputo,MZ.MP,0.29763888888889,1990s
Mozambique,Maputo,MZ.MP,0.789388888888886,2000s
Mozambique,Maputo,MZ.MP,1.02730555555555,2010s
