Geography,Count,Period
SN.KG,0.166458333333331,1900s
SN.KG,0.0264722222222175,1910s
SN.KG,-0.263944444444447,1920s
SN.KG,0.119388888888884,1930s
SN.KG,0.0278888888888886,1940s
SN.KG,-0.181861111111114,1950s
SN.KG,-0.0408611111111127,1960s
SN.KG,-0.0644444444444474,1970s
SN.KG,0.213555555555551,1980s
SN.KG,0.472388888888886,1990s
SN.KG,0.754972222222221,2000s
SN.KG,0.945888888888887,2010s
