Country,Area,Geography,Count,Period
Namibia,Omaheke,NA.OH,-0.205986111111112,1900s
Namibia,Omaheke,NA.OH,-0.14513888888889,1910s
Namibia,Omaheke,NA.OH,-0.0399722222222251,1920s
Namibia,Omaheke,NA.OH,0.0111111111111092,1930s
Namibia,Omaheke,NA.OH,0.154944444444442,1940s
Namibia,Omaheke,NA.OH,-0.200222222222222,1950s
Namibia,Omaheke,NA.OH,-0.0854722222222257,1960s
Namibia,Omaheke,NA.OH,-0.174305555555555,1970s
Namibia,Omaheke,NA.OH,0.339277777777773,1980s
Namibia,Omaheke,NA.OH,0.419027777777778,1990s
Namibia,Omaheke,NA.OH,0.701861111111107,2000s
Namibia,Omaheke,NA.OH,0.725861111111108,2010s
