Country,Area,Geography,Count,Period
Tunisia,Medenine,TN.ME,-0.640916666666665,1900s
Tunisia,Medenine,TN.ME,-0.358555555555557,1910s
Tunisia,Medenine,TN.ME,-0.164638888888887,1920s
Tunisia,Medenine,TN.ME,-0.24113888888889,1930s
Tunisia,Medenine,TN.ME,0.234111111111111,1940s
Tunisia,Medenine,TN.ME,-0.103222222222221,1950s
Tunisia,Medenine,TN.ME,-0.187388888888889,1960s
Tunisia,Medenine,TN.ME,-0.191388888888887,1970s
Tunisia,Medenine,TN.ME,0.365111111111112,1980s
Tunisia,Medenine,TN.ME,0.94511111111111,1990s
Tunisia,Medenine,TN.ME,1.06886111111111,2000s
Tunisia,Medenine,TN.ME,1.41302777777777,2010s
