Country,Area,Geography,Count,Period
Mozambique,Niassa,MZ.NS,-0.184305555555557,1900s
Mozambique,Niassa,MZ.NS,0.218055555555558,1910s
Mozambique,Niassa,MZ.NS,0.131138888888887,1920s
Mozambique,Niassa,MZ.NS,0.00938888888888911,1930s
Mozambique,Niassa,MZ.NS,0.0914722222222224,1940s
Mozambique,Niassa,MZ.NS,0.169555555555554,1950s
Mozambique,Niassa,MZ.NS,-0.0599444444444472,1960s
Mozambique,Niassa,MZ.NS,-0.101194444444445,1970s
Mozambique,Niassa,MZ.NS,0.212472222222224,1980s
Mozambique,Niassa,MZ.NS,0.462388888888888,1990s
Mozambique,Niassa,MZ.NS,0.653388888888891,2000s
Mozambique,Niassa,MZ.NS,0.682638888888888,2010s
