Geography,Count,Period
NG.OY,0.110208333333332,1900s
NG.OY,0.238749999999996,1910s
NG.OY,0.0274999999999998,1920s
NG.OY,0.66866666666667,1930s
NG.OY,0.152249999999998,1940s
NG.OY,-0.119250000000004,1950s
NG.OY,-0.0425000000000004,1960s
NG.OY,-0.175916666666669,1970s
NG.OY,0.22616666666666,1980s
NG.OY,0.23108333333333,1990s
NG.OY,0.657250000000001,2000s
NG.OY,0.874499999999997,2010s
