Country,Area,Geography,Count,Period
Kenya,Nairobi,KE.NB,-0.692499999999999,1900s
Kenya,Nairobi,KE.NB,-1.493,1910s
Kenya,Nairobi,KE.NB,-0.542416666666667,1920s
Kenya,Nairobi,KE.NB,-0.664833333333334,1930s
Kenya,Nairobi,KE.NB,-0.164166666666666,1940s
Kenya,Nairobi,KE.NB,0.0524166666666658,1950s
Kenya,Nairobi,KE.NB,-0.217833333333334,1960s
Kenya,Nairobi,KE.NB,0.061166666666665,1970s
Kenya,Nairobi,KE.NB,0.218666666666667,1980s
Kenya,Nairobi,KE.NB,0.465416666666666,1990s
Kenya,Nairobi,KE.NB,0.623333333333331,2000s
Kenya,Nairobi,KE.NB,0.757583333333332,2010s
