Geography,Count,Period
NG.AD,-0.0384583333333345,1900s
NG.AD,-0.0046388888888913,1910s
NG.AD,0.361777777777778,1920s
NG.AD,0.64161111111111,1930s
NG.AD,0.0416944444444453,1940s
NG.AD,-0.0159722222222207,1950s
NG.AD,0.0105277777777779,1960s
NG.AD,-0.0885555555555548,1970s
NG.AD,0.13969444444444,1980s
NG.AD,0.309194444444447,1990s
NG.AD,0.621861111111112,2000s
NG.AD,0.521277777777779,2010s
