Country,Area,Geography,Count,Period
Namibia,Oshikoto,NA.OT,-0.0262222222222234,1900s
Namibia,Oshikoto,NA.OT,-0.047694444444442,1910s
Namibia,Oshikoto,NA.OT,-0.0273611111111087,1920s
Namibia,Oshikoto,NA.OT,0.0618888888888911,1930s
Namibia,Oshikoto,NA.OT,0.164138888888892,1940s
Namibia,Oshikoto,NA.OT,-0.0481111111111118,1950s
Namibia,Oshikoto,NA.OT,-0.0970277777777752,1960s
Namibia,Oshikoto,NA.OT,-0.0818611111111131,1970s
Namibia,Oshikoto,NA.OT,0.260222222222221,1980s
Namibia,Oshikoto,NA.OT,0.484305555555558,1990s
Namibia,Oshikoto,NA.OT,0.368805555555557,2000s
Namibia,Oshikoto,NA.OT,0.264222222222223,2010s
