Country,Area,Geography,Count,Period
Kenya,Kenya,KE,-0.596277777777778,1900s
Kenya,Kenya,KE,-1.26302777777777,1910s
Kenya,Kenya,KE,-0.384361111111111,1920s
Kenya,Kenya,KE,-0.499527777777775,1930s
Kenya,Kenya,KE,-0.0810277777777805,1940s
Kenya,Kenya,KE,0.0578055555555572,1950s
Kenya,Kenya,KE,-0.227777777777777,1960s
Kenya,Kenya,KE,0.078805555555558,1970s
Kenya,Kenya,KE,0.216972222222221,1980s
Kenya,Kenya,KE,0.449805555555556,1990s
Kenya,Kenya,KE,0.682805555555557,2000s
Kenya,Kenya,KE,0.802972222222223,2010s
