Country,Area,Geography,Count,Period
Mauritius,Riviere Du Rempart,MU.RR,0.0300000000000011,1900s
Mauritius,Riviere Du Rempart,MU.RR,0.0247222222222234,1910s
Mauritius,Riviere Du Rempart,MU.RR,0.0405555555555565,1920s
Mauritius,Riviere Du Rempart,MU.RR,0.0155555555555544,1930s
Mauritius,Riviere Du Rempart,MU.RR,-0.0277777777777785,1940s
Mauritius,Riviere Du Rempart,MU.RR,-0.116111111111109,1950s
Mauritius,Riviere Du Rempart,MU.RR,-0.183611111111112,1960s
Mauritius,Riviere Du Rempart,MU.RR,0.122222222222223,1970s
Mauritius,Riviere Du Rempart,MU.RR,0.105555555555557,1980s
Mauritius,Riviere Du Rempart,MU.RR,0.278055555555557,1990s
Mauritius,Riviere Du Rempart,MU.RR,0.761388888888891,2000s
Mauritius,Riviere Du Rempart,MU.RR,1.10638888888889,2010s
