Geography,Count,Period
TZ.TN,-0.648055555555554,1900s
TZ.TN,-1.38,1910s
TZ.TN,-0.528916666666667,1920s
TZ.TN,-0.591499999999999,1930s
TZ.TN,-0.107916666666667,1940s
TZ.TN,0.113333333333333,1950s
TZ.TN,-0.158000000000001,1960s
TZ.TN,0.00416666666666643,1970s
TZ.TN,0.181916666666666,1980s
TZ.TN,0.421499999999998,1990s
TZ.TN,0.495916666666666,2000s
TZ.TN,0.739916666666669,2010s
