Geography,Count,Period
NG.BO,-0.00272222222222495,1900s
NG.BO,0.00983333333333291,1910s
NG.BO,0.483166666666669,1920s
NG.BO,0.755333333333332,1930s
NG.BO,-0.131250000000001,1940s
NG.BO,-0.12875,1950s
NG.BO,-0.0372499999999966,1960s
NG.BO,-0.0567500000000009,1970s
NG.BO,0.199333333333331,1980s
NG.BO,0.395500000000001,1990s
NG.BO,0.80683333333333,2000s
NG.BO,0.585416666666667,2010s
