Country,Area,Geography,Count,Period
Kenya,Laikipia,KE.LK,-0.652347222222221,1900s
Kenya,Laikipia,KE.LK,-1.44902777777777,1910s
Kenya,Laikipia,KE.LK,-0.505277777777777,1920s
Kenya,Laikipia,KE.LK,-0.604777777777776,1930s
Kenya,Laikipia,KE.LK,-0.126777777777778,1940s
Kenya,Laikipia,KE.LK,0.0314722222222201,1950s
Kenya,Laikipia,KE.LK,-0.236944444444446,1960s
Kenya,Laikipia,KE.LK,0.0845555555555535,1970s
Kenya,Laikipia,KE.LK,0.223555555555556,1980s
Kenya,Laikipia,KE.LK,0.506055555555555,1990s
Kenya,Laikipia,KE.LK,0.69672222222222,2000s
Kenya,Laikipia,KE.LK,0.778055555555553,2010s
